x,y,code,name
6.6883836,1.8057656,G21C7,Placeholder
9.909926,3.9328156,E04H1,Placeholder
7.9189878,2.180361,B01F13,Placeholder
5.283682,2.7672613,C23G1,Placeholder
11.399427,7.309876,G01D4,Placeholder
11.748361,4.733747,E02F9,Placeholder
11.417053,6.169645,B60K31,Placeholder
11.216123,9.029892,H04L5,Placeholder
11.887791,2.8812244,F16H1,Placeholder
4.587259,1.7649518,H01G9,Placeholder
9.765515,0.92644155,F04D25,Placeholder
7.4918027,5.829909,A01N1,Placeholder
12.59451,3.4898942,B60W20,Placeholder
8.427251,0.019749282,F24F1,Placeholder
7.5209146,3.026134,B21D26,Placeholder
10.324262,7.1525474,G09B5,Placeholder
10.370447,4.830313,A47C21,Placeholder
10.712866,0.7700835,F04B7,Placeholder
8.873254,0.16253923,B64D13,Placeholder
6.4024444,3.7667303,F16L11,Placeholder
9.3472805,7.6038113,H04N13,Placeholder
5.982149,1.1658252,C02F101,Placeholder
10.250676,4.409438,A47B13,Placeholder
9.874344,6.6631813,A61B5,Placeholder
11.385239,3.5120034,F16F1,Placeholder
10.176026,1.0087807,F04D7,Placeholder
12.1149025,5.681255,H01H13,Placeholder
12.411324,5.0752535,A01M7,Placeholder
2.0292716,4.3267946,C07D209,Placeholder
6.0637407,2.1230388,C21D6,Placeholder
3.826492,4.2865124,C08L5,Placeholder
8.340617,-0.3246585,F24F110,Placeholder
2.1489935,4.279209,C07C211,Placeholder
9.860779,8.43152,H04R27,Placeholder
3.1892567,2.8755453,C08F297,Placeholder
12.35147,7.250752,B60L58,Placeholder
11.098718,2.3202007,B64C11,Placeholder
6.501141,3.9187744,B32B3,Placeholder
7.550753,-0.6790451,F22B37,Placeholder
7.6473575,1.9399899,B63B59,Placeholder
12.36974,2.0889623,B60C11,Placeholder
8.393433,2.0562303,A46B13,Placeholder
6.0669403,4.6477633,D03D15,Placeholder
8.380756,4.1164255,B65B25,Placeholder
10.307328,0.93537045,F04C15,Placeholder
11.208212,4.555676,B64C25,Placeholder
12.447262,5.014425,A01D41,Placeholder
11.44385,3.5724702,F16F3,Placeholder
5.5412297,3.583918,B29C55,Placeholder
9.843428,0.50375324,F02F1,Placeholder
11.021232,7.2168846,B60R25,Placeholder
7.3024597,-0.08732851,F24H3,Placeholder
10.324399,3.552805,H02G1,Placeholder
8.343499,-0.8112812,F25C5,Placeholder
10.7163925,5.3411045,A61H1,Placeholder
3.4536996,5.3116584,A23P30,Placeholder
11.797192,4.352429,G05G1,Placeholder
2.2746224,1.1554401,C10M139,Placeholder
5.4761767,2.7948883,C23C10,Placeholder
10.906721,0.69595575,F15B21,Placeholder
12.5391445,7.46826,H02J4,Placeholder
7.988328,0.20893218,F23N1,Placeholder
9.390738,0.10601507,F02B43,Placeholder
13.6599455,7.4616027,H02P1,Placeholder
7.5838294,0.7677242,A45D2,Placeholder
9.968457,4.0029316,E04G23,Placeholder
3.6825485,3.1665566,C08L67,Placeholder
8.986563,4.5413914,B65G54,Placeholder
10.320136,3.8147185,H02G11,Placeholder
6.02382,4.542765,D04H3,Placeholder
2.2371967,4.202247,C07D251,Placeholder
1.6320559,4.0740266,C07C213,Placeholder
10.418742,6.1519175,G01D7,Placeholder
1.5475231,5.274394,A61P13,Placeholder
1.7720877,5.1833997,C07H5,Placeholder
6.4274173,2.6761816,B22F3,Placeholder
10.750059,0.2725772,F16K11,Placeholder
9.540531,6.607365,G10D13,Placeholder
2.0782511,4.305245,C07C217,Placeholder
10.65121,4.1978,E06C1,Placeholder
7.460408,1.0894334,F26B13,Placeholder
9.866695,4.814414,A45F3,Placeholder
6.1484156,4.7906194,D04B21,Placeholder
11.098488,9.00032,H04W24,Placeholder
11.019188,4.2378435,B61D17,Placeholder
7.871459,-1.0953425,F01K9,Placeholder
7.517349,8.8118105,F21Y113,Placeholder
8.253248,1.4568208,A47L15,Placeholder
2.901074,2.7658598,C08F110,Placeholder
7.806559,6.582757,H01G4,Placeholder
9.990631,0.59544617,F02B77,Placeholder
10.437302,2.8628004,B25D17,Placeholder
11.205522,4.728052,B66B19,Placeholder
11.398081,6.1270328,B60W40,Placeholder
10.375698,1.6947696,F16J15,Placeholder
5.4848313,2.6836863,C23C16,Placeholder
12.567112,6.09469,H02G15,Placeholder
12.592987,6.2298517,H01R25,Placeholder
6.789633,2.9285865,B22C9,Placeholder
7.30519,4.44139,B41F13,Placeholder
4.631299,3.8551862,D21C3,Placeholder
8.174324,-0.7441208,F25D31,Placeholder
10.550837,4.9006557,A61G13,Placeholder
8.568759,7.368873,G09G3,Placeholder
7.8080173,2.9282458,B23P11,Placeholder
7.985182,2.5237243,D21D1,Placeholder
2.123475,4.0458612,C07F7,Placeholder
6.4898815,2.8625178,B29C64,Placeholder
10.661284,5.296366,A63B23,Placeholder
10.994975,4.1639786,B60J5,Placeholder
11.686785,3.7237341,B60G21,Placeholder
5.6557565,2.6258764,C04B37,Placeholder
9.120059,2.8726497,B27D5,Placeholder
10.4764805,1.0514051,F03C1,Placeholder
8.734429,3.6469867,A01K23,Placeholder
1.6972356,3.9935815,C07C253,Placeholder
1.6934314,5.4126883,A61P15,Placeholder
10.760807,0.21734108,F16K3,Placeholder
8.092439,5.725712,A61C9,Placeholder
5.7933707,2.13467,C22C27,Placeholder
9.580993,2.0294871,F16L47,Placeholder
10.960313,8.936932,H04W60,Placeholder
11.927813,8.872248,G11C8,Placeholder
8.625054,0.14640951,F01N11,Placeholder
9.341371,0.6080247,B64D33,Placeholder
3.140097,5.497961,A23C9,Placeholder
9.652053,8.023919,G10K11,Placeholder
9.879517,0.31646797,F02M55,Placeholder
6.4978395,2.992218,B28B1,Placeholder
3.6175852,3.5923102,C09D175,Placeholder
9.19848,5.186469,A42B3,Placeholder
5.2995872,3.6833324,B65D65,Placeholder
9.611701,0.6159155,F02C3,Placeholder
7.071387,3.2014947,B29C37,Placeholder
5.237315,0.47348735,C07C9,Placeholder
4.3954606,3.7290928,C08J7,Placeholder
4.6279902,2.9399533,C01G9,Placeholder
